"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","7555","TC-COK-08 | Баннер зафиксирован внизу страницы (fixed position) @major","Mobile Chrome","2026-07-22","passed","2026-07-22","Cookie Consent баннер","19-cookie.spec.ts","",""
"","723","TC-1C-73 | XXE-атака в XML отклоняется или игнорируется @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Безопасность","12-1c-integration.spec.ts","",""
"","1092","TC-1C-80 | Полный цикл catalog: checkauth → init → file → import @major","Desktop Chrome","2026-07-22","passed","2026-07-22","1C CommerceML — Полный цикл интеграции","12-1c-integration.spec.ts","",""
"","213","TC-API-15 | POST /delivery/calculate с корректными данными возвращает 200 @major","Mobile Chrome","2026-07-22","passed","2026-07-22","API-эндпоинты (smoke)","09-api.spec.ts","",""
"","9142","TC-ADDR-10 | Страница не падает с ""Что-то пошло не так"" @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
"","192","ТК-12 | HSTS заголовок присутствует на prod shop @major","Desktop Chrome","2026-07-22","passed","2026-07-22","SEC-RECON | Разведка и поверхность атаки","13-security-pentest.spec.ts","",""
"","2989","TC-VK-06 | На странице логина присутствует разделитель ""или"" между формой и VK кнопкой @major","Mobile Chrome","2026-07-22","passed","2026-07-22","VK авторизация","15-vk-auth.spec.ts","",""
"","4637","TC-PAGE-01 | Страница контактов загружается @minor","Desktop Chrome","2026-07-22","passed","2026-07-22","Статические страницы","08-pages.spec.ts","",""
"","4401","CJM-07-02 | Неавторизованный пользователь видит призыв к входу в корзине @major","Mobile Chrome","2026-07-22","passed","2026-07-22","CJM-07 | Edge cases и граничные сценарии","14-order-cjm.spec.ts","",""
"","6441","TC-ADDR-04 | Клик на ""Добавить адрес"" показывает форму с полями @major","Desktop Chrome","2026-07-22","passed","2026-07-22","Адреса доставки","16-addresses.spec.ts","",""
